-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2025 in UTC
Location: Latitude  45.8029   Longitude 24.1586 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 508.97 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_LW_DWN      CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT     CERES SYN1deg All Sky Surface Total PAR (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
GWETPROF               MERRA-2 Profile Soil Moisture (1) 
GWETROOT               MERRA-2 Root Zone Soil Wetness (1) 
GWETTOP                MERRA-2 Surface Soil Wetness (1) 
IMERG_PRECTOT          MERRA-2 Total Precipitation (mm/day) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day) 
PS                     MERRA-2 Surface Pressure (kPa) 
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                 MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                 MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MAX                MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN                MERRA-2 Temperature at 2 Meters Minimum (C) 
TS                     MERRA-2 Earth Skin Temperature (C) 
WD2M                   MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M_MAX               MERRA-2 Wind Speed at 2 Meters Maximum (m/s) 
WS2M_MIN               MERRA-2 Wind Speed at 2 Meters Minimum (m/s) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
T2MDEW,2022,-4.36,-2.17,-3.99,3.19,8.58,11.73,10.98,14.19,10.39,7.58,3.82,-0.07,5.02
T2MDEW,2023,0.58,-2.84,1.43,3.93,9.18,13.85,15.4,13.73,10.88,6.66,2.16,-0.05,6.3
T2MDEW,2024,-3.5,2.12,2.86,6.17,8.53,14.35,14.03,12.53,8.62,5.17,-0.83,-1.62,5.71
T2MDEW,2025,-1.63,-5.33,1.66,4.69,7.67,11.63,12.38,11.18,10.07,4.44,4.42,-0.52,5.11
T2MWET,1981,-7.31,-4.21,3.62,5.18,10.53,16.17,15.12,15.03,12.97,8.75,-0.43,-2.73,6.12
T2MWET,1982,-5.72,-5.21,0.46,4.12,12.28,14.61,15.55,16.45,14.99,8.03,0.59,0.34,6.45
T2MWET,1983,-2.03,-3.77,2.23,8.43,12.56,14.05,16.68,15.3,11.4,5.87,-0.77,-2.82,6.49
T2MWET,1984,-3.09,-4.63,-0.58,4.43,11.84,12.92,14.18,14.52,12.68,8.86,1.56,-3.71,5.78
T2MWET,1985,-9.01,-9.32,-0.14,6.63,13.16,13.14,15.67,15.64,10.5,5.26,0.7,-0.03,5.27
T2MWET,1986,-2.91,-5.23,1.13,8.33,12.5,14.38,15.2,16.39,10.94,5.15,1.28,-4.57,6.11
T2MWET,1987,-7.0,-2.29,-3.61,4.52,10.03,14.91,17.52,13.52,13.23,5.44,3.21,-2.35,5.62
T2MWET,1988,-0.66,-1.63,0.82,5.15,11.69,14.22,18.02,15.64,11.85,4.94,-3.41,-2.93,6.18
T2MWET,1989,-4.32,-1.01,3.21,8.8,10.16,13.38,15.19,16.01,11.69,7.07,0.32,-2.33,6.55
T2MWET,1990,-3.6,0.25,3.91,6.05,10.15,13.24,14.94,13.79,8.94,6.39,3.22,-2.61,6.25
T2MWET,1991,-3.45,-4.71,1.97,4.8,8.47,14.77,17.52,15.21,11.88,6.51,2.34,-5.97,5.84
T2MWET,1992,-4.31,-3.67,0.53,6.23,8.91,14.51,15.49,17.31,9.63,7.04,1.72,-4.13,5.8
T2MWET,1993,-4.27,-5.81,-0.6,4.81,11.92,13.69,14.4,15.32,10.31,8.47,-2.81,-0.9,5.46
T2MWET,1994,-1.01,-1.69,2.54,7.31,11.08,14.27,17.1,15.57,14.46,6.0,1.07,-2.59,7.06
T2MWET,1995,-5.59,0.13,0.95,4.83,10.09,14.92,16.85,14.75,10.41,6.76,-1.71,-2.85,5.83
T2MWET,1996,-5.17,-5.15,-3.34,4.99,13.08,14.81,14.35,15.04,9.21,6.53,3.9,-2.57,5.5
T2MWET,1997,-4.07,-2.67,-0.96,2.21,11.55,14.95,15.57,15.31,10.2,3.74,1.97,-1.92,5.54
T2MWET,1998,-2.25,-0.88,-1.63,7.59,10.55,15.54,16.47,15.1,10.99,7.71,-0.82,-6.42,6.03
T2MWET,1999,-2.14,-3.24,1.32,7.13,10.57,16.04,17.44,15.9,12.73,6.62,-0.23,-1.79,6.75
T2MWET,2000,-7.92,-2.03,0.51,8.33,11.31,13.21,14.62,14.89,10.21,6.55,4.82,-0.22,6.2
T2MWET,2001,-2.05,-1.71,3.62,5.66,10.76,13.25,17.13,16.94,11.67,8.93,-0.15,-9.36,6.27
T2MWET,2002,-4.36,0.96,2.14,5.52,11.92,14.82,17.92,15.27,10.68,6.9,3.63,-5.22,6.71
T2MWET,2003,-4.43,-7.56,-0.32,4.09,14.57,15.83,16.52,16.3,10.81,5.08,3.5,-2.54,6.07
T2MWET,2004,-6.26,-3.13,1.31,7.02,10.2,14.47,16.61,16.22,11.71,8.64,2.84,-1.31,6.55
T2MWET,2005,-3.49,-5.67,-0.88,6.58,12.5,14.18,17.18,16.92,13.38,7.26,1.08,-2.02,6.49
T2MWET,2006,-6.96,-3.96,0.99,8.09,11.51,15.39,17.23,16.09,12.56,8.24,3.28,-0.77,6.86
T2MWET,2007,0.35,-0.02,3.35,5.98,13.21,16.2,16.76,17.44,11.14,7.06,0.17,-3.49,7.4
T2MWET,2008,-3.21,-0.63,2.64,7.61,12.1,16.11,16.26,17.12,10.91,8.83,2.54,-1.28,7.44
T2MWET,2009,-3.86,-2.87,1.02,8.01,11.83,15.23,17.23,17.25,12.92,7.7,4.68,-1.2,7.38
T2MWET,2010,-4.49,-1.98,1.27,7.34,12.58,16.5,18.4,18.09,12.02,4.51,5.95,-2.46,7.35
T2MWET,2011,-3.43,-4.29,1.54,6.46,11.91,15.37,17.11,16.53,14.01,4.94,-0.54,-0.77,6.63
T2MWET,2012,-5.63,-8.71,0.64,8.01,12.99,16.98,18.97,16.06,13.48,8.87,4.62,-4.36,6.87
T2MWET,2013,-3.45,-1.02,0.62,8.25,12.9,16.22,16.76,17.53,10.25,8.54,5.09,-2.82,7.45
T2MWET,2014,-0.53,1.01,4.19,7.47,11.52,14.74,17.45,16.87,12.55,8.27,3.73,-0.8,8.08
T2MWET,2015,-2.06,-2.11,1.92,5.25,12.8,15.18,18.02,17.68,14.69,7.2,3.7,0.09,7.76
T2MWET,2016,-3.97,2.6,2.91,9.73,11.13,17.26,17.68,16.99,13.61,5.96,1.41,-5.05,7.52
T2MWET,2017,-8.1,-0.15,4.61,5.97,12.28,16.56,16.96,17.59,12.14,7.07,3.37,-0.79,7.33
T2MWET,2018,-1.28,-2.64,1.38,11.51,14.2,16.9,17.36,18.61,12.93,8.69,3.01,-2.75,8.22
T2MWET,2019,-4.1,-0.99,3.37,7.16,11.93,18.08,16.56,17.88,12.24,9.15,6.85,0.21,8.24
T2MWET,2020,-3.41,0.15,2.89,5.22,10.14,16.11,17.49,17.61,14.72,9.64,2.3,0.52,7.8
T2MWET,2021,-2.07,0.18,0.17,4.7,11.12,16.09,18.94,16.77,11.68,5.48,3.57,-0.62,7.2
T2MWET,2022,-3.23,-0.56,-0.99,5.76,12.26,16.4,17.19,18.5,12.61,9.74,5.14,1.05,7.87
T2MWET,2023,1.4,-1.82,3.39,5.7,11.73,16.2,18.8,18.57,15.11,10.19,3.63,1.02,8.73
T2MWET,2024,-2.01,3.7,4.98,9.28,11.86,18.39,19.41,18.49,13.43,8.34,1.09,-0.69,8.87
T2MWET,2025,-0.3,-3.07,4.73,7.71,10.32,16.55,17.69,16.56,14.07,6.33,5.6,0.54,8.12
T2M_MAX,1981,2.06,6.26,17.3,18.14,24.19,28.75,29.41,32.36,27.33,25.33,13.97,7.88,32.36
T2M_MAX,1982,10.04,5.62,17.75,18.18,25.67,32.89,29.64,32.37,31.1,22.65,15.21,11.53,32.89
T2M_MAX,1983,7.67,12.9,18.91,24.14,29.21,28.12,30.38,31.76,32.17,25.81,16.87,7.67,32.17
T2M_MAX,1984,10.27,7.11,16.97,18.61,25.96,28.08,33.68,30.5,30.3,28.99,15.76,8.71,33.68
T2M_MAX,1985,6.35,5.58,17.26,21.15,25.34,28.09,35.83,31.69,27.34,24.87,17.09,12.29,35.83
T2M_MAX,1986,7.97,8.68,21.16,24.34,29.54,30.25,31.18,35.02,33.65,23.03,14.04,8.73,35.02
T2M_MAX,1987,4.76,13.36,18.94,19.68,23.48,33.07,38.59,32.57,32.88,22.71,17.62,7.61,38.59
T2M_MAX,1988,12.54,13.69,13.29,19.1,24.32,26.21,36.61,34.53,28.33,23.45,8.74,4.09,36.61
T2M_MAX,1989,4.65,15.76,19.66,22.97,27.07,26.61,32.56,32.95,26.43,21.84,19.38,15.84,32.95
T2M_MAX,1990,12.11,16.56,21.08,23.06,31.78,31.82,33.36,33.85,30.77,24.96,22.01,5.85,33.85
T2M_MAX,1991,11.66,10.16,23.53,18.57,25.12,33.28,30.57,29.5,29.32,26.97,14.88,4.28,33.28
T2M_MAX,1992,5.49,10.56,21.58,24.05,26.65,30.35,30.62,35.43,32.66,26.32,20.6,11.39,35.43
T2M_MAX,1993,9.93,6.52,19.11,20.37,27.36,33.01,35.22,33.69,28.83,26.85,17.69,9.13,35.22
T2M_MAX,1994,9.73,16.12,18.87,21.71,28.97,33.62,32.48,36.31,33.47,26.71,19.68,8.53,36.31
T2M_MAX,1995,7.68,13.62,19.14,22.0,27.02,28.62,32.01,30.17,27.2,23.73,13.63,13.32,32.01
T2M_MAX,1996,5.38,7.05,8.59,23.5,29.41,31.73,34.05,32.53,24.33,22.14,19.53,10.31,34.05
T2M_MAX,1997,4.06,11.26,13.58,17.88,26.18,30.64,32.15,27.47,28.32,24.21,17.67,8.31,32.15
T2M_MAX,1998,7.88,15.38,15.09,23.95,24.44,28.97,32.83,35.24,27.07,23.1,16.96,6.58,35.24
T2M_MAX,1999,7.61,13.02,16.04,20.59,26.24,29.03,32.53,36.13,29.43,27.37,16.04,9.55,36.13
T2M_MAX,2000,3.58,11.08,17.47,23.75,29.37,35.4,38.35,37.45,28.46,27.77,21.41,12.49,38.35
T2M_MAX,2001,13.61,16.1,23.87,24.08,28.1,34.87,34.47,35.85,28.58,27.91,16.56,4.83,35.85
T2M_MAX,2002,13.95,14.02,20.71,20.7,29.32,35.46,36.53,29.99,28.02,24.83,21.3,8.33,36.53
T2M_MAX,2003,6.08,6.73,15.84,25.34,31.06,33.13,33.66,34.18,29.84,23.35,19.26,11.18,34.18
T2M_MAX,2004,5.9,12.04,19.29,21.32,24.37,27.88,35.88,31.93,28.07,23.85,22.6,14.82,35.88
T2M_MAX,2005,7.1,6.08,17.23,21.89,26.87,26.91,32.32,32.26,25.51,22.71,15.31,7.8,32.32
T2M_MAX,2006,4.9,13.29,18.87,19.24,28.36,29.54,31.19,32.91,25.76,28.39,16.37,12.85,32.91
T2M_MAX,2007,11.66,11.6,17.44,21.33,28.75,35.34,38.28,35.34,25.33,22.39,12.53,8.3,38.28
T2M_MAX,2008,10.1,16.56,14.7,21.97,27.09,30.46,32.73,34.49,33.83,23.82,21.04,12.99,34.49
T2M_MAX,2009,10.72,12.95,19.65,19.95,28.67,30.99,32.05,31.81,31.43,27.18,18.02,12.56,32.05
T2M_MAX,2010,9.96,14.78,19.73,20.74,24.71,31.3,29.27,31.89,25.95,17.03,21.28,15.32,31.89
T2M_MAX,2011,9.01,9.88,17.7,19.65,26.88,31.42,33.6,33.67,31.09,26.45,16.82,12.55,33.67
T2M_MAX,2012,8.44,4.42,18.94,27.01,28.55,33.17,36.75,38.69,32.52,31.15,20.27,10.66,38.69
T2M_MAX,2013,6.65,11.74,15.82,27.95,26.41,29.93,34.31,34.87,26.44,23.8,20.11,10.11,34.87
T2M_MAX,2014,11.46,17.14,20.21,21.03,24.69,27.6,29.76,33.19,28.61,26.19,23.13,10.28,33.19
T2M_MAX,2015,9.93,13.23,18.57,22.16,27.89,32.25,34.62,34.6,34.78,22.75,16.38,11.02,34.78
T2M_MAX,2016,9.56,16.54,18.55,25.99,25.38,30.96,32.58,31.35,30.17,24.59,15.84,8.61,32.58
T2M_MAX,2017,3.53,16.18,22.89,24.72,25.68,32.34,33.0,36.77,30.69,26.34,14.34,10.6,36.77
T2M_MAX,2018,11.43,10.61,19.45,25.35,28.29,29.31,25.87,30.35,30.75,26.1,24.5,7.61,30.75
T2M_MAX,2019,6.07,11.08,19.8,25.58,25.19,29.9,34.06,34.9,31.63,26.91,20.15,14.06,34.9
T2M_MAX,2020,8.83,15.04,21.07,21.14,27.14,26.86,30.11,32.91,32.93,26.3,14.21,10.35,32.93
T2M_MAX,2021,8.73,14.56,13.72,20.62,24.32,32.46,34.6,34.7,27.68,21.58,22.67,11.24,34.7
T2M_MAX,2022,13.6,12.54,18.36,21.41,27.94,34.37,36.53,33.83,26.57,24.55,20.55,13.18,36.53
T2M_MAX,2023,14.03,11.69,18.95,18.08,24.57,28.6,33.65,36.27,31.89,28.6,17.73,13.68,36.27
T2M_MAX,2024,10.94,17.49,24.53,27.54,26.26,34.54,37.78,35.9,31.81,24.95,15.99,7.92,37.78
T2M_MAX,2025,15.17,13.33,22.7,27.5,24.94,34.88,38.26,33.27,32.3,20.62,21.7,11.51,38.26
T2M_MIN,1981,-17.93,-11.72,-9.58,-1.95,3.02,7.27,7.64,4.15,2.82,-2.4,-7.76,-12.83,-17.93
T2M_MIN,1982,-15.2,-13.02,-5.27,-2.84,-1.1,6.61,7.4,10.11,8.61,0.7,-5.48,-7.48,-15.2
T2M_MIN,1983,-9.98,-13.23,-5.66,-2.16,1.56,7.07,8.76,9.06,3.68,-1.31,-9.26,-11.47,-13.23
T2M_MIN,1984,-13.44,-15.16,-9.25,-3.01,3.7,5.5,6.88,9.43,4.3,-1.94,-5.04,-9.6,-15.16
T2M_MIN,1985,-21.24,-20.8,-11.36,-1.82,2.58,5.94,7.35,8.04,3.71,-2.96,-10.38,-8.54,-21.24
T2M_MIN,1986,-11.4,-16.93,-13.32,-1.84,4.71,6.41,8.8,8.41,4.61,-1.83,-3.74,-15.05,-16.93
T2M_MIN,1987,-20.03,-16.78,-17.68,-3.55,1.46,3.89,10.37,7.95,5.39,-4.98,-4.18,-10.07,-20.03
T2M_MIN,1988,-7.49,-13.46,-6.11,-4.44,1.84,7.82,10.53,6.78,4.66,-5.16,-8.67,-11.65,-13.46
T2M_MIN,1989,-11.36,-7.11,-3.69,1.6,2.75,6.09,7.82,8.14,6.88,-1.23,-11.86,-14.47,-14.47
T2M_MIN,1990,-13.5,-4.89,-4.58,-0.6,0.31,3.53,7.99,8.98,2.64,-3.58,-3.92,-10.59,-13.5
T2M_MIN,1991,-16.82,-16.96,-4.78,-0.24,2.99,8.77,11.27,8.63,3.62,-4.98,-4.98,-13.4,-16.96
T2M_MIN,1992,-13.62,-13.41,-4.9,-2.95,2.66,7.65,9.81,12.67,3.9,-3.51,-4.89,-13.63,-13.63
T2M_MIN,1993,-16.01,-13.75,-11.43,-3.51,5.29,6.73,6.41,5.6,2.7,-3.13,-12.93,-9.97,-16.01
T2M_MIN,1994,-7.7,-14.23,-4.24,-1.05,0.39,5.93,11.77,9.68,9.6,-3.05,-5.57,-10.88,-14.23
T2M_MIN,1995,-18.98,-7.87,-6.68,-4.91,0.2,8.03,12.42,5.52,1.95,-2.05,-15.11,-9.91,-18.98
T2M_MIN,1996,-14.06,-14.1,-12.51,-4.7,5.41,6.03,6.64,10.88,3.06,-1.45,-4.5,-21.94,-21.94
T2M_MIN,1997,-12.02,-11.85,-6.82,-5.53,3.3,4.38,9.32,9.55,0.58,-5.62,-5.72,-14.94,-14.94
T2M_MIN,1998,-12.67,-14.09,-8.93,0.33,2.55,6.6,8.25,7.29,5.39,-1.7,-9.12,-16.71,-16.71
T2M_MIN,1999,-12.74,-14.04,-4.81,-1.09,-0.2,10.33,11.87,9.1,7.25,-2.69,-6.19,-12.28,-14.04
T2M_MIN,2000,-19.85,-8.61,-6.83,-3.61,2.22,4.51,9.09,8.44,3.69,-0.88,-2.37,-11.95,-19.85
T2M_MIN,2001,-12.08,-10.49,-3.47,-3.67,3.02,5.81,13.11,6.99,4.99,-2.78,-8.45,-18.82,-18.82
T2M_MIN,2002,-14.89,-4.97,-4.04,-3.86,6.75,5.72,11.77,10.54,3.18,-1.32,-5.64,-17.38,-17.38
T2M_MIN,2003,-16.74,-17.12,-9.03,-5.44,5.76,9.32,10.61,8.98,2.17,-5.75,-3.99,-10.02,-17.12
T2M_MIN,2004,-16.36,-17.25,-11.83,-2.01,2.71,9.47,8.39,10.31,1.78,-2.38,-6.59,-9.71,-17.25
T2M_MIN,2005,-17.61,-19.74,-16.42,-4.37,1.9,3.81,8.97,8.45,7.28,-3.19,-12.07,-9.67,-19.74
T2M_MIN,2006,-21.75,-15.56,-11.32,1.14,3.13,5.52,8.76,7.59,6.58,-4.67,-6.13,-10.26,-21.75
T2M_MIN,2007,-10.1,-7.36,-2.79,0.37,-0.58,10.73,9.38,10.81,4.38,-2.53,-6.34,-8.8,-10.1
T2M_MIN,2008,-14.78,-13.96,-4.62,1.18,3.6,8.12,10.81,8.19,3.76,-0.07,-6.62,-11.31,-14.78
T2M_MIN,2009,-14.44,-12.24,-5.31,1.02,3.12,6.76,11.0,12.94,7.53,-2.33,-4.92,-19.82,-19.82
T2M_MIN,2010,-17.03,-11.99,-10.73,0.84,5.06,5.8,10.51,5.75,4.74,-3.63,-3.53,-12.77,-17.03
T2M_MIN,2011,-13.08,-14.81,-10.39,-0.09,-0.88,8.3,8.63,9.46,8.65,-4.58,-6.11,-8.02,-14.81
T2M_MIN,2012,-23.04,-27.46,-10.79,-3.61,5.74,7.97,12.08,9.92,4.72,-3.73,-1.21,-15.56,-27.46
T2M_MIN,2013,-12.77,-8.92,-8.23,-0.45,5.25,6.83,9.27,10.33,4.43,-3.04,-4.97,-9.8,-12.77
T2M_MIN,2014,-10.89,-11.0,-2.88,0.76,2.06,8.22,9.97,10.03,4.44,-3.23,-4.36,-14.66,-14.66
T2M_MIN,2015,-15.89,-11.64,-4.92,-3.43,4.45,8.05,9.67,11.96,4.68,-1.83,-4.13,-11.29,-15.89
T2M_MIN,2016,-13.68,-4.01,-4.19,0.59,3.42,9.49,11.26,9.84,3.85,-1.08,-5.61,-10.91,-13.68
T2M_MIN,2017,-18.58,-7.69,-2.36,-4.01,1.54,9.55,10.63,9.22,1.57,-3.4,-4.72,-9.29,-18.58
T2M_MIN,2018,-9.75,-13.13,-11.63,-0.59,7.65,7.27,10.56,14.18,0.56,0.26,-9.87,-11.19,-13.13
T2M_MIN,2019,-12.55,-8.96,-4.15,0.37,1.36,10.62,8.61,10.82,3.87,1.06,-3.09,-6.27,-12.55
T2M_MIN,2020,-8.97,-7.25,-4.86,-5.15,3.25,4.86,8.99,12.08,8.52,0.17,-6.32,-7.92,-8.97
T2M_MIN,2021,-12.52,-12.54,-6.74,-4.5,1.66,6.81,12.55,9.18,4.26,-1.59,-2.83,-12.32,-12.54
T2M_MIN,2022,-14.73,-8.06,-9.27,-4.03,3.57,10.46,10.41,13.03,3.28,0.46,-2.72,-5.49,-14.73
T2M_MIN,2023,-7.51,-13.66,-4.49,-2.96,3.68,9.59,10.17,12.02,10.76,1.45,-5.72,-4.56,-13.66
T2M_MIN,2024,-10.08,-5.37,-2.8,-0.08,5.59,11.28,12.51,13.54,5.83,0.22,-5.8,-4.38,-10.08
T2M_MIN,2025,-10.17,-10.17,-5.71,-5.6,2.5,9.72,10.93,7.85,5.25,-0.35,-4.05,-9.47,-10.17
TS,1981,-8.63,-4.41,4.54,7.01,12.6,18.77,18.68,18.77,15.46,10.31,-0.12,-3.04,7.56
TS,1982,-6.83,-5.09,1.93,5.97,14.92,18.02,18.65,20.58,18.48,10.12,1.37,0.32,8.28
TS,1983,-2.21,-2.86,4.41,11.21,16.14,17.72,20.61,19.96,16.08,8.26,0.14,-3.15,8.93
TS,1984,-3.76,-4.47,1.1,7.19,14.49,16.2,18.27,18.99,16.54,10.76,2.43,-3.75,7.87
TS,1985,-10.31,-8.71,2.21,9.22,15.86,16.0,19.73,20.46,14.63,7.4,1.54,-0.52,7.39
TS,1986,-2.72,-4.16,3.26,11.79,17.37,18.97,19.46,22.64,17.68,8.51,1.91,-4.12,9.29
TS,1987,-7.34,-1.81,-1.29,7.76,13.22,19.47,25.03,19.47,19.75,8.39,3.65,-2.69,8.68
TS,1988,-0.78,-0.99,2.53,7.3,14.36,16.88,23.01,22.03,15.35,7.79,-2.65,-3.25,8.51
TS,1989,-4.33,0.05,5.1,12.23,13.27,16.72,21.0,20.96,14.46,8.81,1.41,-2.5,8.98
TS,1990,-3.97,1.34,7.13,9.8,14.87,18.21,21.61,22.1,14.03,9.75,3.77,-2.7,9.71
TS,1991,-3.23,-3.21,5.08,8.92,12.15,19.54,21.19,18.97,15.73,8.65,3.0,-5.99,8.46
TS,1992,-4.74,-3.48,3.0,9.55,14.4,18.82,21.78,25.91,15.29,9.33,2.51,-4.15,9.06
TS,1993,-4.12,-4.88,0.83,7.14,15.4,19.06,20.31,20.81,13.53,10.59,-1.91,-1.21,8.05
TS,1994,-1.42,-0.53,4.64,10.27,14.68,18.84,22.96,22.16,19.91,8.17,2.27,-2.57,10.0
TS,1995,-6.19,0.84,3.11,7.93,13.27,18.79,23.4,20.39,13.67,8.54,-1.95,-2.63,8.31
TS,1996,-4.78,-4.75,-1.19,7.38,16.1,20.32,20.52,20.22,11.51,8.19,4.33,-2.92,7.95
TS,1997,-4.59,-2.26,0.96,4.19,14.57,18.32,19.01,18.52,13.3,5.66,2.22,-2.11,7.37
TS,1998,-2.97,-0.62,0.16,10.22,13.49,19.14,20.75,21.63,13.86,9.15,-0.33,-7.13,8.16
TS,1999,-2.61,-2.83,2.92,9.13,13.6,20.46,23.37,22.16,16.67,8.91,0.88,-1.92,9.3
TS,2000,-8.82,-1.06,2.27,11.38,17.35,22.14,22.31,23.6,14.82,11.05,6.59,0.23,10.18
TS,2001,-1.39,-0.29,6.6,10.21,16.16,18.33,22.38,23.14,15.17,11.26,0.72,-11.44,9.3
TS,2002,-5.05,2.03,5.24,9.28,18.25,20.68,24.26,20.81,15.41,9.35,4.1,-5.47,9.95
TS,2003,-5.17,-7.66,1.75,6.94,19.36,22.44,21.95,22.89,14.55,6.61,3.53,-2.6,8.82
TS,2004,-6.89,-2.74,2.81,9.44,13.05,18.4,22.0,20.17,15.27,10.55,3.43,-1.7,8.68
TS,2005,-3.93,-7.05,0.6,8.64,14.62,16.98,19.94,19.06,15.38,8.94,1.17,-2.29,7.76
TS,2006,-8.04,-3.89,1.95,9.81,13.81,17.83,21.04,19.1,15.27,10.17,3.56,-1.09,8.36
TS,2007,0.26,0.68,5.65,9.71,17.25,21.5,24.09,21.26,13.26,8.5,0.31,-4.35,9.9
TS,2008,-3.66,-0.31,4.25,9.58,14.65,19.08,20.67,22.09,14.52,10.19,3.07,-1.75,9.39
TS,2009,-4.92,-3.18,2.13,10.74,15.63,19.62,21.04,21.69,17.21,9.7,4.81,-1.62,9.47
TS,2010,-5.13,-2.12,2.33,9.1,14.5,18.82,20.58,21.16,14.67,6.48,6.65,-2.9,8.73
TS,2011,-4.55,-3.88,3.08,9.06,14.81,18.93,21.12,21.43,19.49,8.15,0.39,-1.09,8.98
TS,2012,-6.35,-9.52,2.94,10.93,16.11,21.03,26.2,23.41,19.87,11.56,5.35,-5.26,9.74
TS,2013,-3.9,-0.42,2.46,10.49,16.36,18.74,21.13,22.48,13.47,9.98,5.7,-3.29,9.49
TS,2014,-0.57,1.75,6.81,10.18,14.14,17.67,20.62,20.81,16.44,10.62,4.59,-1.23,10.2
TS,2015,-2.64,-1.61,3.7,8.16,15.89,19.8,23.73,23.88,18.59,8.8,4.27,-0.44,10.25
TS,2016,-3.96,3.08,4.64,12.36,13.48,19.52,21.51,21.19,17.75,7.86,1.74,-5.03,9.51
TS,2017,-8.7,0.47,6.43,9.06,15.05,20.25,21.81,23.59,16.23,9.5,3.56,-1.08,9.73
TS,2018,-1.71,-1.64,2.41,13.93,18.06,19.68,19.3,22.72,16.87,11.75,4.61,-3.2,10.29
TS,2019,-4.35,-0.46,5.4,10.31,14.26,20.9,21.37,23.4,18.3,12.13,7.69,0.15,10.81
TS,2020,-3.49,1.28,4.98,9.48,13.41,18.32,20.12,22.19,18.59,10.64,2.35,0.23,9.86
TS,2021,-2.16,0.43,1.51,6.91,13.78,18.73,23.67,22.19,15.52,8.14,4.39,-0.64,9.42
TS,2022,-2.73,0.19,1.5,8.47,16.38,21.79,24.4,23.35,14.83,11.14,5.46,1.06,10.55
TS,2023,1.14,-2.16,4.95,7.39,14.24,18.66,22.38,23.92,19.44,13.28,4.59,1.0,10.82
TS,2024,-1.33,4.48,6.94,12.5,15.5,22.93,25.6,25.18,18.57,10.73,1.77,-1.0,11.84
TS,2025,-0.39,-1.27,7.24,11.02,13.27,21.99,23.73,22.49,18.23,7.82,6.0,0.45,10.94
WD2M,1981,260.0,222.3,232.8,293.9,198.9,258.5,280.0,275.6,225.2,225.7,280.0,208.1,248.1
WD2M,1982,258.2,175.5,109.6,299.7,225.4,269.8,314.4,297.9,238.3,174.0,189.7,219.5,247.1
WD2M,1983,266.8,275.5,242.2,240.4,252.4,3.8,308.0,293.2,254.5,279.4,265.3,203.0,266.2
WD2M,1984,221.3,147.4,135.5,78.1,216.9,284.0,300.7,293.9,233.9,251.6,170.4,193.7,228.8
WD2M,1985,204.2,286.3,175.0,274.3,232.9,291.7,302.7,262.4,289.3,300.8,182.6,244.1,258.9
WD2M,1986,239.8,124.0,161.5,211.5,25.0,351.3,295.2,257.4,281.2,262.3,244.7,251.7,235.1
WD2M,1987,244.6,212.3,295.6,319.8,254.8,285.9,284.9,292.9,283.4,137.9,209.4,259.4,261.9
WD2M,1988,196.1,186.8,265.6,242.7,232.7,299.7,316.4,284.1,278.2,142.7,276.1,263.0,262.2
WD2M,1989,274.0,223.7,272.5,186.4,328.9,306.6,310.0,301.2,308.1,273.8,262.8,247.5,267.0
WD2M,1990,245.3,256.2,270.1,231.1,298.2,299.7,302.7,319.0,279.9,199.6,235.6,142.2,265.1
WD2M,1991,286.0,207.5,161.3,231.4,298.5,287.4,310.1,312.5,259.1,234.0,180.3,305.5,261.8
WD2M,1992,273.2,288.4,259.2,258.4,18.0,22.2,336.9,247.2,266.4,227.3,255.2,194.0,264.7
WD2M,1993,259.0,286.2,285.6,261.0,36.6,288.3,283.2,295.9,257.2,195.5,135.8,223.3,255.9
WD2M,1994,243.1,185.2,272.3,206.7,267.2,297.9,20.5,278.4,227.1,206.3,268.1,245.3,257.9
WD2M,1995,222.5,247.2,245.1,271.6,257.6,281.0,330.3,285.3,252.6,273.2,276.0,180.4,254.8
WD2M,1996,159.8,191.8,143.1,143.3,248.4,296.7,291.8,224.6,268.2,234.1,220.1,190.0,225.9
WD2M,1997,248.6,274.3,319.4,294.7,255.5,266.1,288.9,326.2,279.4,265.9,191.5,198.2,271.5
WD2M,1998,217.1,268.6,297.4,218.7,300.8,278.4,281.7,298.4,194.2,225.1,211.0,228.1,255.4
