Area,Element,Year,Unit,Value
Brazil,Production,2008,tonnes,1124155.0
Brazil,Production,2009,tonnes,1222885.0
Brazil,Production,2010,tonnes,1279124.0
Brazil,Production,2011,tonnes,1338995.0
Brazil,Production,2012,tonnes,1339771.0
Brazil,Production,2013,tonnes,1231472.0
Brazil,Production,2014,tonnes,1378617.0
Brazil,Production,2015,tonnes,1264651.0
Brazil,Production,2016,tonnes,1055383.0
Brazil,Production,2017,tonnes,1307642.0
Brazil,Production,2018,tonnes,1203007.0
Brazil,Production,2019,tonnes,1222979.0
Bulgaria,Area harvested,2005,ha,3127.0
Bulgaria,Area harvested,2006,ha,2979.0
Bulgaria,Area harvested,2007,ha,3524.0
Bulgaria,Area harvested,2008,ha,3247.0
Bulgaria,Area harvested,2009,ha,4321.0
Bulgaria,Area harvested,2010,ha,5201.0
Bulgaria,Area harvested,2011,ha,4890.0
Bulgaria,Area harvested,2012,ha,4621.0
Bulgaria,Area harvested,2013,ha,4813.0
Bulgaria,Area harvested,2014,ha,3951.0
Bulgaria,Area harvested,2015,ha,4765.0
Bulgaria,Area harvested,2016,ha,4111.0
Bulgaria,Area harvested,2017,ha,3973.0
Bulgaria,Area harvested,2018,ha,3980.0
Bulgaria,Area harvested,2019,ha,4140.0
Bulgaria,Yield,2005,hg/ha,83563.0
Bulgaria,Yield,2006,hg/ha,88379.0
Bulgaria,Yield,2007,hg/ha,74248.0
Bulgaria,Yield,2008,hg/ha,72427.0
Bulgaria,Yield,2009,hg/ha,82055.0
Bulgaria,Yield,2010,hg/ha,83128.0
Bulgaria,Yield,2011,hg/ha,82644.0
Bulgaria,Yield,2012,hg/ha,66960.0
Bulgaria,Yield,2013,hg/ha,114301.0
Bulgaria,Yield,2014,hg/ha,137945.0
Bulgaria,Yield,2015,hg/ha,122600.0
Bulgaria,Yield,2016,hg/ha,108866.0
Bulgaria,Yield,2017,hg/ha,113081.0
Bulgaria,Yield,2018,hg/ha,126382.0
Bulgaria,Yield,2019,hg/ha,105362.0
Bulgaria,Production,2005,tonnes,26130.0
Bulgaria,Production,2006,tonnes,26328.0
Bulgaria,Production,2007,tonnes,26165.0
Bulgaria,Production,2008,tonnes,23517.0
Bulgaria,Production,2009,tonnes,35456.0
Bulgaria,Production,2010,tonnes,43235.0
Bulgaria,Production,2011,tonnes,40413.0
Bulgaria,Production,2012,tonnes,30942.0
Bulgaria,Production,2013,tonnes,55013.0
Bulgaria,Production,2014,tonnes,54502.0
Bulgaria,Production,2015,tonnes,58419.0
Bulgaria,Production,2016,tonnes,44755.0
Bulgaria,Production,2017,tonnes,44927.0
Bulgaria,Production,2018,tonnes,50300.0
Bulgaria,Production,2019,tonnes,43620.0
Canada,Area harvested,2005,ha,19614.0
Canada,Area harvested,2006,ha,19861.0
Canada,Area harvested,2007,ha,18312.0
Canada,Area harvested,2008,ha,17808.0
Canada,Area harvested,2009,ha,17147.0
Canada,Area harvested,2010,ha,16245.0
Canada,Area harvested,2011,ha,16534.0
Canada,Area harvested,2012,ha,15958.0
Canada,Area harvested,2013,ha,16038.0
Canada,Area harvested,2014,ha,15874.0
Canada,Area harvested,2015,ha,15737.0
Canada,Area harvested,2016,ha,15873.0
Canada,Area harvested,2017,ha,15612.0
Canada,Area harvested,2018,ha,15740.0
Canada,Area harvested,2019,ha,15234.0
Canada,Yield,2005,hg/ha,211301.0
Canada,Yield,2006,hg/ha,202796.0
Canada,Yield,2007,hg/ha,243757.0
Canada,Yield,2008,hg/ha,239700.0
Canada,Yield,2009,hg/ha,253975.0
Canada,Yield,2010,hg/ha,228393.0
Canada,Yield,2011,hg/ha,254084.0
Canada,Yield,2012,hg/ha,177194.0
Canada,Yield,2013,hg/ha,266368.0
Canada,Yield,2014,hg/ha,258183.0
Canada,Yield,2015,hg/ha,221458.0
Canada,Yield,2016,hg/ha,263333.0
Canada,Yield,2017,hg/ha,257547.0
Canada,Yield,2018,hg/ha,256022.0
Canada,Yield,2019,hg/ha,248083.0
Canada,Production,2005,tonnes,414445.0
Canada,Production,2006,tonnes,402773.0
Canada,Production,2007,tonnes,446367.0
Canada,Production,2008,tonnes,426858.0
Canada,Production,2009,tonnes,435491.0
Canada,Production,2010,tonnes,371025.0
Canada,Production,2011,tonnes,420102.0
Canada,Production,2012,tonnes,282766.0
Canada,Production,2013,tonnes,427201.0
Canada,Production,2014,tonnes,409839.0
Canada,Production,2015,tonnes,348508.0
Canada,Production,2016,tonnes,417989.0
Canada,Production,2017,tonnes,402082.0
Canada,Production,2018,tonnes,402978.0
Canada,Production,2019,tonnes,377929.0
Chile,Area harvested,2005,ha,34800.0
Chile,Area harvested,2006,ha,35200.0
Chile,Area harvested,2007,ha,35000.0
Chile,Area harvested,2008,ha,35000.0
Chile,Area harvested,2009,ha,35100.0
Chile,Area harvested,2010,ha,35029.0
Chile,Area harvested,2011,ha,35030.0
Chile,Area harvested,2012,ha,35667.0
Chile,Area harvested,2013,ha,37545.0
Chile,Area harvested,2014,ha,37207.0
Chile,Area harvested,2015,ha,36206.0
Chile,Area harvested,2016,ha,36063.0
Chile,Area harvested,2017,ha,35937.0
Chile,Area harvested,2018,ha,34427.0
Chile,Area harvested,2019,ha,32371.0
Chile,Yield,2005,hg/ha,373563.0
Chile,Yield,2006,hg/ha,383523.0
Chile,Yield,2007,hg/ha,400000.0
Chile,Yield,2008,hg/ha,429743.0
Chile,Yield,2009,hg/ha,379093.0
Chile,Yield,2010,hg/ha,463685.0
Chile,Yield,2011,hg/ha,453425.0
Chile,Yield,2012,hg/ha,450673.0
Chile,Yield,2013,hg/ha,457119.0
Chile,Yield,2014,hg/ha,462787.0
Chile,Yield,2015,hg/ha,472386.0
Chile,Yield,2016,hg/ha,479739.0
Chile,Yield,2017,hg/ha,486695.0
Chile,Yield,2018,hg/ha,493817.0
Chile,Yield,2019,hg/ha,500856.0
Chile,Production,2005,tonnes,1300000.0
Chile,Production,2006,tonnes,1350000.0
Chile,Production,2007,tonnes,1400000.0
Chile,Production,2008,tonnes,1504101.0
Chile,Production,2009,tonnes,1330617.0
Chile,Production,2010,tonnes,1624242.0
Chile,Production,2011,tonnes,1588347.0
Chile,Production,2012,tonnes,1607415.0
Chile,Production,2013,tonnes,1716253.0
Chile,Production,2014,tonnes,1721893.0
Chile,Production,2015,tonnes,1710319.0
Chile,Production,2016,tonnes,1730081.0
Chile,Production,2017,tonnes,1749037.0
Chile,Production,2018,tonnes,1700065.0
Chile,Production,2019,tonnes,1621321.0
China,Area harvested,2005,ha,1890908.0
China,Area harvested,2006,ha,1899408.0
China,Area harvested,2007,ha,1962368.0
China,Area harvested,2008,ha,1992666.0
China,Area harvested,2009,ha,2049536.0
China,Area harvested,2010,ha,2140171.0
China,Area harvested,2011,ha,2177495.0
China,Area harvested,2012,ha,2231519.0
China,Area harvested,2013,ha,2272375.0
China,Area harvested,2014,ha,2272374.0
China,Area harvested,2015,ha,2328471.0
China,Area harvested,2016,ha,2122924.0
China,Area harvested,2017,ha,1947146.0
China,Area harvested,2018,ha,1938764.0
China,Area harvested,2019,ha,2041197.0
China,Yield,2005,hg/ha,127012.0
China,Yield,2006,hg/ha,137227.0
China,Yield,2007,hg/ha,142001.0
China,Yield,2008,hg/ha,149803.0
China,Yield,2009,hg/ha,154593.0
China,Yield,2010,hg/ha,155432.0
China,Yield,2011,hg/ha,165266.0
China,Yield,2012,hg/ha,172495.0
China,Yield,2013,hg/ha,174636.0
China,Yield,2014,hg/ha,180097.0
China,Yield,2015,hg/ha,167064.0
China,Yield,2016,hg/ha,190278.0
China,Yield,2017,hg/ha,212575.0
China,Yield,2018,hg/ha,202371.0
China,Yield,2019,hg/ha,207851.0
China,Production,2005,tonnes,24016881.0
China,Production,2006,tonnes,26064930.0
China,Production,2007,tonnes,27865889.0
China,Production,2008,tonnes,29850771.0
China,Production,2009,tonnes,31684433.0
China,Production,2010,tonnes,33265186.0
China,Production,2011,tonnes,35986667.0
China,Production,2012,tonnes,38492519.0
China,Production,2013,tonnes,39683908.0
China,Production,2014,tonnes,40924707.0
China,Production,2015,tonnes,38900319.0
China,Production,2016,tonnes,40394483.0
China,Production,2017,tonnes,41391451.0
China,Production,2018,tonnes,39235019.0
China,Production,2019,tonnes,42426578.0
"China, mainland",Area harvested,2005,ha,1890300.0
"China, mainland",Area harvested,2006,ha,1898800.0
"China, mainland",Area harvested,2007,ha,1961800.0
"China, mainland",Area harvested,2008,ha,1992200.0
"China, mainland",Area harvested,2009,ha,2049100.0
"China, mainland",Area harvested,2010,ha,2139940.0
"China, mainland",Area harvested,2011,ha,2177320.0
"China, mainland",Area harvested,2012,ha,2231350.0
"China, mainland",Area harvested,2013,ha,2272200.0
"China, mainland",Area harvested,2014,ha,2272200.0
"China, mainland",Area harvested,2015,ha,2328300.0
"China, mainland",Area harvested,2016,ha,2122720.0
"China, mainland",Area harvested,2017,ha,1946950.0
"China, mainland",Area harvested,2018,ha,1938570.0
"China, mainland",Area harvested,2019,ha,2041002.0
"China, mainland",Yield,2005,hg/ha,127023.0
"China, mainland",Yield,2006,hg/ha,137239.0
"China, mainland",Yield,2007,hg/ha,142012.0
"China, mainland",Yield,2008,hg/ha,149817.0
"China, mainland",Yield,2009,hg/ha,154608.0
"China, mainland",Yield,2010,hg/ha,155439.0
"China, mainland",Yield,2011,hg/ha,165272.0
"China, mainland",Yield,2012,hg/ha,172501.0
"China, mainland",Yield,2013,hg/ha,174644.0
"China, mainland",Yield,2014,hg/ha,180104.0
"China, mainland",Yield,2015,hg/ha,167070.0
"China, mainland",Yield,2016,hg/ha,190289.0
"China, mainland",Yield,2017,hg/ha,212589.0
"China, mainland",Yield,2018,hg/ha,202383.0
"China, mainland",Yield,2019,hg/ha,207866.0
"China, mainland",Production,2005,tonnes,24011080.0
"China, mainland",Production,2006,tonnes,26059000.0
"China, mainland",Production,2007,tonnes,27859936.0
"China, mainland",Production,2008,tonnes,29846608.0
"China, mainland",Production,2009,tonnes,31680788.0
"China, mainland",Production,2010,tonnes,33263000.0
"China, mainland",Production,2011,tonnes,35985000.0
"China, mainland",Production,2012,tonnes,38491000.0
"China, mainland",Production,2013,tonnes,39682616.0
"China, mainland",Production,2014,tonnes,40923200.0
"China, mainland",Production,2015,tonnes,38899000.0
"China, mainland",Production,2016,tonnes,40393000.0
"China, mainland",Production,2017,tonnes,41390000.0
"China, mainland",Production,2018,tonnes,39233400.0
"China, mainland",Production,2019,tonnes,42425400.0
"China, Taiwan Province of",Area harvested,2005,ha,608.0
"China, Taiwan Province of",Area harvested,2006,ha,608.0
"China, Taiwan Province of",Area harvested,2007,ha,568.0
"China, Taiwan Province of",Area harvested,2008,ha,466.0
"China, Taiwan Province of",Area harvested,2009,ha,436.0
"China, Taiwan Province of",Area harvested,2010,ha,231.0
"China, Taiwan Province of",Area harvested,2011,ha,175.0
"China, Taiwan Province of",Area harvested,2012,ha,169.0
"China, Taiwan Province of",Area harvested,2013,ha,175.0
"China, Taiwan Province of",Area harvested,2014,ha,174.0
"China, Taiwan Province of",Area harvested,2015,ha,171.0
"China, Taiwan Province of",Area harvested,2016,ha,204.0
"China, Taiwan Province of",Area harvested,2017,ha,196.0
"China, Taiwan Province of",Area harvested,2018,ha,194.0
"China, Taiwan Province of",Area harvested,2019,ha,195.0
"China, Taiwan Province of",Yield,2005,hg/ha,95411.0
"China, Taiwan Province of",Yield,2006,hg/ha,97533.0
"China, Taiwan Province of",Yield,2007,hg/ha,104806.0
"China, Taiwan Province of",Yield,2008,hg/ha,89335.0
"China, Taiwan Province of",Yield,2009,hg/ha,83601.0
"China, Taiwan Province of",Yield,2010,hg/ha,94632.0
"China, Taiwan Province of",Yield,2011,hg/ha,95257.0
"China, Taiwan Province of",Yield,2012,hg/ha,89882.0
"China, Taiwan Province of",Yield,2013,hg/ha,73829.0
"China, Taiwan Province of",Yield,2014,hg/ha,86609.0
"China, Taiwan Province of",Yield,2015,hg/ha,77135.0
"China, Taiwan Province of",Yield,2016,hg/ha,72696.0
"China, Taiwan Province of",Yield,2017,hg/ha,74031.0
"China, Taiwan Province of",Yield,2018,hg/ha,83454.0
"China, Taiwan Province of",Yield,2019,hg/ha,60410.0
"China, Taiwan Province of",Production,2005,tonnes,5801.0
"China, Taiwan Province of",Production,2006,tonnes,5930.0
"China, Taiwan Province of",Production,2007,tonnes,5953.0
"China, Taiwan Province of",Production,2008,tonnes,4163.0
"China, Taiwan Province of",Production,2009,tonnes,3645.0
"China, Taiwan Province of",Production,2010,tonnes,2186.0
"China, Taiwan Province of",Production,2011,tonnes,1667.0
"China, Taiwan Province of",Production,2012,tonnes,1519.0
"China, Taiwan Province of",Production,2013,tonnes,1292.0
"China, Taiwan Province of",Production,2014,tonnes,1507.0
"China, Taiwan Province of",Production,2015,tonnes,1319.0
"China, Taiwan Province of",Production,2016,tonnes,1483.0
"China, Taiwan Province of",Production,2017,tonnes,1451.0
"China, Taiwan Province of",Production,2018,tonnes,1619.0
"China, Taiwan Province of",Production,2019,tonnes,1178.0
Colombia,Area harvested,2005,ha,413.0
Colombia,Area harvested,2006,ha,424.0
Colombia,Area harvested,2007,ha,306.0
Colombia,Area harvested,2008,ha,87.0
Colombia,Area harvested,2009,ha,153.0
Colombia,Area harvested,2010,ha,156.0
Colombia,Area harvested,2011,ha,121.0
Colombia,Area harvested,2012,ha,226.0
Colombia,Area harvested,2013,ha,246.0
Colombia,Area harvested,2014,ha,200.0
Colombia,Area harvested,2015,ha,225.0
Colombia,Area harvested,2016,ha,213.0
Colombia,Area harvested,2017,ha,570.0
Colombia,Area harvested,2018,ha,705.0
Colombia,Area harvested,2019,ha,613.0
Colombia,Yield,2005,hg/ha,107385.0
Colombia,Yield,2006,hg/ha,106557.0
Colombia,Yield,2007,hg/ha,94477.0
Colombia,Yield,2008,hg/ha,120690.0
Colombia,Yield,2009,hg/ha,87582.0
Colombia,Yield,2010,hg/ha,105000.0
Colombia,Yield,2011,hg/ha,100744.0
Colombia,Yield,2012,hg/ha,96903.0
Colombia,Yield,2013,hg/ha,103537.0
Colombia,Yield,2014,hg/ha,112350.0
Colombia,Yield,2015,hg/ha,111378.0
Colombia,Yield,2016,hg/ha,106056.0
Colombia,Yield,2017,hg/ha,53772.0
Colombia,Yield,2018,hg/ha,67149.0
Colombia,Yield,2019,hg/ha,82431.0
Colombia,Production,2005,tonnes,4435.0
Colombia,Production,2006,tonnes,4518.0
Colombia,Production,2007,tonnes,2891.0
Colombia,Production,2008,tonnes,1050.0
Colombia,Production,2009,tonnes,1340.0
Colombia,Production,2010,tonnes,1638.0
Colombia,Production,2011,tonnes,1219.0
Colombia,Production,2012,tonnes,2190.0
Colombia,Production,2013,tonnes,2547.0
Colombia,Production,2014,tonnes,2247.0
Colombia,Production,2015,tonnes,2506.0
Colombia,Production,2016,tonnes,2259.0
Colombia,Production,2017,tonnes,3065.0
Colombia,Production,2018,tonnes,4734.0
Colombia,Production,2019,tonnes,5053.0
Croatia,Area harvested,2005,ha,5625.0
Croatia,Area harvested,2006,ha,5863.0
Croatia,Area harvested,2007,ha,5993.0
Croatia,Area harvested,2008,ha,6404.0
Croatia,Area harvested,2009,ha,6515.0
Croatia,Area harvested,2010,ha,6599.0
Croatia,Area harvested,2011,ha,6553.0
Croatia,Area harvested,2012,ha,5980.0
Croatia,Area harvested,2013,ha,5377.0
Croatia,Area harvested,2014,ha,5944.0
Croatia,Area harvested,2015,ha,5756.0
Croatia,Area harvested,2016,ha,5890.0
Croatia,Area harvested,2017,ha,4838.0
Croatia,Area harvested,2018,ha,4730.0
Croatia,Area harvested,2019,ha,4950.0
Croatia,Yield,2005,hg/ha,101863.0
Croatia,Yield,2006,hg/ha,98194.0
Croatia,Yield,2007,hg/ha,105108.0
Croatia,Yield,2008,hg/ha,89539.0
Croatia,Yield,2009,hg/ha,113467.0
Croatia,Yield,2010,hg/ha,135057.0
Croatia,Yield,2011,hg/ha,152107.0
Croatia,Yield,2012,hg/ha,62565.0
Croatia,Yield,2013,hg/ha,226405.0
Croatia,Yield,2014,hg/ha,162690.0
Croatia,Yield,2015,hg/ha,176776.0
Croatia,Yield,2016,hg/ha,76029.0
Croatia,Yield,2017,hg/ha,116928.0
Croatia,Yield,2018,hg/ha,190803.0
Croatia,Yield,2019,hg/ha,138081.0
Croatia,Production,2005,tonnes,57298.0
Croatia,Production,2006,tonnes,57571.0
Croatia,Production,2007,tonnes,62991.0
Croatia,Production,2008,tonnes,57341.0
Croatia,Production,2009,tonnes,73924.0
Croatia,Production,2010,tonnes,89124.0
Croatia,Production,2011,tonnes,99676.0
Croatia,Production,2012,tonnes,37414.0
Croatia,Production,2013,tonnes,121738.0
Croatia,Production,2014,tonnes,96703.0
Croatia,Production,2015,tonnes,101752.0
Croatia,Production,2016,tonnes,44781.0
Croatia,Production,2017,tonnes,56570.0
Croatia,Production,2018,tonnes,90250.0
Croatia,Production,2019,tonnes,68350.0
Cyprus,Area harvested,2005,ha,1274.0
Cyprus,Area harvested,2006,ha,1278.0
Cyprus,Area harvested,2007,ha,1062.0
Cyprus,Area harvested,2008,ha,943.0
Cyprus,Area harvested,2009,ha,1218.0
Cyprus,Area harvested,2010,ha,754.0
Cyprus,Area harvested,2011,ha,836.0
Cyprus,Area harvested,2012,ha,858.0
Cyprus,Area harvested,2013,ha,625.0
Cyprus,Area harvested,2014,ha,606.0
Cyprus,Area harvested,2015,ha,610.0
Cyprus,Area harvested,2016,ha,525.0
Cyprus,Area harvested,2017,ha,372.0
Cyprus,Area harvested,2018,ha,370.0
Cyprus,Area harvested,2019,ha,370.0
Cyprus,Yield,2005,hg/ha,84623.0
Cyprus,Yield,2006,hg/ha,84053.0
Cyprus,Yield,2007,hg/ha,80923.0
Cyprus,Yield,2008,hg/ha,69385.0
Cyprus,Yield,2009,hg/ha,59721.0
Cyprus,Yield,2010,hg/ha,92175.0
Cyprus,Yield,2011,hg/ha,85179.0
Cyprus,Yield,2012,hg/ha,79744.0
Cyprus,Yield,2013,hg/ha,85008.0
Cyprus,Yield,2014,hg/ha,80000.0
Cyprus,Yield,2015,hg/ha,80000.0
Cyprus,Yield,2016,hg/ha,80000.0
Cyprus,Yield,2017,hg/ha,101935.0
Cyprus,Yield,2018,hg/ha,51622.0
Cyprus,Yield,2019,hg/ha,49730.0
Cyprus,Production,2005,tonnes,10781.0
Cyprus,Production,2006,tonnes,10742.0
Cyprus,Production,2007,tonnes,8594.0
Cyprus,Production,2008,tonnes,6543.0
Cyprus,Production,2009,tonnes,7274.0
Cyprus,Production,2010,tonnes,6950.0
Cyprus,Production,2011,tonnes,7121.0
Cyprus,Production,2012,tonnes,6842.0
Cyprus,Production,2013,tonnes,5313.0
Cyprus,Production,2014,tonnes,4848.0
Cyprus,Production,2015,tonnes,4880.0
Cyprus,Production,2016,tonnes,4200.0
Cyprus,Production,2017,tonnes,3792.0
Cyprus,Production,2018,tonnes,1910.0
Cyprus,Production,2019,tonnes,1840.0
Czechia,Area harvested,2005,ha,9540.0
Czechia,Area harvested,2006,ha,9290.0
Czechia,Area harvested,2007,ha,9100.0
Czechia,Area harvested,2008,ha,9040.0
Czechia,Area harvested,2009,ha,8990.0
Czechia,Area harvested,2010,ha,9030.0
Czechia,Area harvested,2011,ha,9299.0
Czechia,Area harvested,2012,ha,9367.0
Czechia,Area harvested,2013,ha,8982.0
Czechia,Area harvested,2014,ha,8962.0
Czechia,Area harvested,2015,ha,8309.0
Czechia,Area harvested,2016,ha,7491.0
Czechia,Area harvested,2017,ha,7349.0
Czechia,Area harvested,2018,ha,7250.0
Czechia,Area harvested,2019,ha,7320.0
Czechia,Yield,2005,hg/ha,140560.0
Czechia,Yield,2006,hg/ha,146808.0
Czechia,Yield,2007,hg/ha,127268.0
Czechia,Yield,2008,hg/ha,170424.0
Czechia,Yield,2009,hg/ha,157949.0
Czechia,Yield,2010,hg/ha,110522.0
Czechia,Yield,2011,hg/ha,90971.0
Czechia,Yield,2012,hg/ha,126731.0
Czechia,Yield,2013,hg/ha,135608.0
Czechia,Yield,2014,hg/ha,143151.0
Czechia,Yield,2015,hg/ha,186979.0
Czechia,Yield,2016,hg/ha,166863.0
Czechia,Yield,2017,hg/ha,143258.0
Czechia,Yield,2018,hg/ha,209007.0
Czechia,Yield,2019,hg/ha,135929.0
Czechia,Production,2005,tonnes,134094.0
Czechia,Production,2006,tonnes,136385.0
Czechia,Production,2007,tonnes,115814.0
Czechia,Production,2008,tonnes,154063.0
Czechia,Production,2009,tonnes,141996.0
Czechia,Production,2010,tonnes,99801.0
Czechia,Production,2011,tonnes,84594.0
Czechia,Production,2012,tonnes,118709.0
Czechia,Production,2013,tonnes,121803.0
Czechia,Production,2014,tonnes,128292.0
Czechia,Production,2015,tonnes,155361.0
Czechia,Production,2016,tonnes,124997.0
Czechia,Production,2017,tonnes,105280.0
Czechia,Production,2018,tonnes,151530.0
Czechia,Production,2019,tonnes,99500.0
Democratic People's Republic of Korea,Area harvested,2005,ha,72481.0
Democratic People's Republic of Korea,Area harvested,2006,ha,72511.0
Democratic People's Republic of Korea,Area harvested,2007,ha,70000.0
Democratic People's Republic of Korea,Area harvested,2008,ha,70076.0
Democratic People's Republic of Korea,Area harvested,2009,ha,71220.0
Democratic People's Republic of Korea,Area harvested,2010,ha,71473.0
Democratic People's Republic of Korea,Area harvested,2011,ha,72800.0
Democratic People's Republic of Korea,Area harvested,2012,ha,73500.0
Democratic People's Republic of Korea,Area harvested,2013,ha,73500.0
Democratic People's Republic of Korea,Area harvested,2014,ha,73631.0
Democratic People's Republic of Korea,Area harvested,2015,ha,72419.0
Democratic People's Republic of Korea,Area harvested,2016,ha,72005.0
Democratic People's Republic of Korea,Area harvested,2017,ha,71632.0
Democratic People's Republic of Korea,Area harvested,2018,ha,71269.0
Democratic People's Republic of Korea,Area harvested,2019,ha,70916.0
Democratic People's Republic of Korea,Yield,2005,hg/ha,92162.0
Democratic People's Republic of Korea,Yield,2006,hg/ha,91710.0
Democratic People's Republic of Korea,Yield,2007,hg/ha,90714.0
Democratic People's Republic of Korea,Yield,2008,hg/ha,93829.0
Democratic People's Republic of Korea,Yield,2009,hg/ha,96575.0
Democratic People's Republic of Korea,Yield,2010,hg/ha,99662.0
Democratic People's Republic of Korea,Yield,2011,hg/ha,103338.0
Democratic People's Republic of Korea,Yield,2012,hg/ha,106803.0
Democratic People's Republic of Korea,Yield,2013,hg/ha,106122.0
Democratic People's Republic of Korea,Yield,2014,hg/ha,105543.0
Democratic People's Republic of Korea,Yield,2015,hg/ha,107252.0
Democratic People's Republic of Korea,Yield,2016,hg/ha,109227.0
Democratic People's Republic of Korea,Yield,2017,hg/ha,110702.0
Democratic People's Republic of Korea,Yield,2018,hg/ha,112177.0
Democratic People's Republic of Korea,Yield,2019,hg/ha,113651.0
Democratic People's Republic of Korea,Production,2005,tonnes,668000.0
Democratic People's Republic of Korea,Production,2006,tonnes,665000.0
Democratic People's Republic of Korea,Production,2007,tonnes,635000.0
Democratic People's Republic of Korea,Production,2008,tonnes,657518.0
Democratic People's Republic of Korea,Production,2009,tonnes,687808.0
